3.099388679877952857e+00 4.485625827139650745e+00 1.000000000000000021e-02 1.194918398315717223e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.134511442862550901e+00 1.411762941938274007e+00 5.685575332597359477e+00 1.000000000000000021e-02 1.046589635103343241e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.065301317620671373e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.206373238269070614e+00 1.000000000000000021e-02 1.055690868457193332e+01 1.000000000000000021e-02 4.964549870790846420e+00 1.000000000000000021e-02 1.000000000000000021e-02 5.760617346489881108e+00 1.000000000000000021e-02 1.247210984937295430e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.184951274737898963e+00 2.398312473460958660e+00 1.000000000000000021e-02 3.415831170016099261e+00 2.416207246998141933e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.318010104946260697e+01 1.000000000000000021e-02 1.105703661820090833e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.047791736730076417e+00 1.000000000000000021e-02 1.621320134820349868e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.356281639777535020e+01 1.422193894998628361e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.289512167080200333e+00 1.000000000000000021e-02 1.156976708244227048e+00 1.006936612290092370e+01 1.648088734587121129e+00 1.000000000000000021e-02 1.128616599230163997e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.662068440257271185e+00 6.637073507089390922e+00 1.000000000000000021e-02 1.743229818996960612e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.677031585722386531e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.103473574556604664e+00
1.099449465284180860e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.268176044828260629e+00 1.000000000000000021e-02 1.055945129730686549e+00 1.000000000000000021e-02 1.029315618224412976e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.374364590376839779e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.083549909565675762e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.463475721693563214e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.226917408403476628e+00 1.164753152985319451e+00 5.021529252928369935e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.243909553376151944e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.045093563105028656e+00 1.000000000000000021e-02 1.000000000000000021e-02 5.717532856522660190e+00 2.927982704262077629e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000001062e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.035594686588821256e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.253062365316235383e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.118695201966406927e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.050652774841829284e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.745687587005481323e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.272645262465350591e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.116514997308240442e+00 1.218140777669011410e+00 5.477577796399064169e+00 1.000000000000000021e-02 3.185444482704902214e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.040894716121700814e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.127899214349616042e+00 1.000000000000000021e-02 1.406020020068881493e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.151699107918174647e+01 2.457764732981304601e+00 1.680505036387284212e+00 1.028984736665970345e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.270220507146465394e+00 1.000000000000000021e-02 4.307676261889920255e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.326182561244437341e+00 1.691142723606260612e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.426683282767883476e+00 1.070647904566368158e+00 1.124614818699553487e+00 1.757977290249501223e+00 3.784843981198474872e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.455283020644163372e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.654581727365958876e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.130470713633161983e+00 1.869062601627976994e+00 2.125542166051316961e+00
3.897831237613004429e+00 1.010000000000000009e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.920888912020422890e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.010000000000000009e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.220303366449880800e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.646611581067966457e+00 1.010000000000000009e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.667515891151402485e+01 4.548947690184744097e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.284515000649110839e+00 1.000000000000000021e-02 4.037237070858386900e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.146754942117610199e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.175192197530599891e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.117749324079952977e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.844553506437089485e+00 1.000000000000000021e-02 1.000000000000000021e-02 3.393983121695684613e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.600817500686045891e+00 1.000000000000000021e-02 1.015971531319805443e+00 1.646309475085297347e+00 1.997174630690375485e+00 1.000000000000000021e-02 1.000000000000000021e-02
1.149636805406559326e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.826231796679026687e+00 3.250845015339030919e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.119889012208790779e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.478882355467061416e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.116973677130814302e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.887493816138030800e+00 1.115397248028372035e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.904028559625599470e+00 1.763421578886732677e+00 1.000000000000000021e-02 1.239907764012824432e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.285867122572313903e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.145980204851296369e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.463781961838123280e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.130035747725639972e+00 2.068868658688035378e+00 1.000000000000000021e-02 3.552229275462544411e+00 1.154254210496595823e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.458881350714947267e+01 1.757447236473296925e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.065849405812150819e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.045489874225182803e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.061892206885027168e+00
1.000000000000000021e-02 1.025707827892765822e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.027390608545390327e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.344012652415558895e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.467557849271709181e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.580873953935552301e+00 8.380969614732851625e+00 3.192831824848950895e+00 1.000000000000000021e-02 8.757362831362460298e+00 1.000000000000000021e-02 6.704634265759283451e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.837213164835266088e+00 1.000000000000000021e-02 1.050663815697780779e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.784364399666198198e+00 1.059839171287971338e+00 1.000000000000000021e-02 1.042023021640925640e+00 1.000000000000000021e-02 3.524519682035414547e+01 1.000000000000000021e-02 1.000000000000000021e-02 3.526610687304435832e+00 1.000000000000000021e-02 1.070886960276031585e+00 2.547161151072035334e+00 1.000000000000000021e-02 2.382541095179031032e+01 2.075506243428054010e+00 3.963440415869947664e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.097459827390516729e+00 1.000000000000000021e-02 4.162204835721327711e+00 1.525249573067261721e+00 2.204653772704495296e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.330670958446415586e+00 1.037722828764340743e+00 3.567387605522183591e+00 2.019237630843311848e+01 5.718693035591881468e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.035789773689632876e+00 1.189206233817084124e+00 1.049835449562203760e+00 1.019692874414334316e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.229057245954564515e+01 1.133118702803242606e+01 1.000000000000000021e-02 1.021168870487764613e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.083456994983945432e+00 1.000000000000000021e-02 1.144492346683721351e+00 1.046637036813610422e+00
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.476627315555546716e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.198043765625951718e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.647711506398839454e-01 1.110374323773178462e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.653840414052526242e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.598393158764024102e+00 1.194502845524188839e+00 1.000000000000000021e-02 4.307137823702092305e+00 8.720168401609605935e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.677500720818556168e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.331004331138918140e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.063813442559646605e+00 6.313451856332025436e+00 2.329189063599070408e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.272896422432276786e+01 1.455804996957934527e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 6.234822289637318882e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.064894514944162429e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 8.200919469964228492e-01 1.000000000000000021e-02 1.000000000000000021e-02 1.024530358721838397e+00 1.948760723783027782e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.105338663587115855e+00 2.101112847926636995e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.148157832218736019e+01 1.000000000000000021e-02 2.627900871853238396e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.438723160352262553e+00 1.000000000000000021e-02 8.489212094102342121e+00 1.000000000000000021e-02 6.642945645579027669e+00 1.069905230819368613e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 3.635551882825415415e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.782471488855905672e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.086314408746007709e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.864545843254761692e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.025297270044595477e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 5.091777165478994505e+00 3.263555056491884709e+00 1.000000000000000021e-02 3.128171576194310965e+00 3.116653705165143506e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.136845610818433938e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.033200651889943256e+00 1.000000000000000021e-02 1.035798669744475653e+00 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.450548580362215567e+00 2.056215749596170372e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.010000000000000009e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.010001941571008199e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.013095609553523513e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.009999991858091750e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.654677495005632437e+01 1.000000000000000021e-02 2.278361558539727216e+00 2.060862978993510009e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.495642613574112723e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.009999999999999787e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.021381745864052615e+00 1.000000000000000021e-02 2.497253006962608879e+00 1.159630722149270765e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.025463206578593578e+00 1.000000000000000021e-02 1.000000000000000021e-02 2.200468823061282464e+01 1.734885890927244434e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.017326431419415700e+00 3.010000000000009557e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 9.327083269214286432e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.010000000000000009e+00 1.000000000000000021e-02 1.000000000000000021e-02
1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 4.341894425291247472e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.045305105833147952e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.076946154736218686e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.225456120607612664e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.965712214979076222e+01 5.799473570508370202e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.511955135371582326e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 2.029791245736259686e+00 1.000000000000000021e-02 1.590753566429581767e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.231591888233608545e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.036768407510999701e+01 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.084609366634578409e+00 2.244095746716989304e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.933321449000042103e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02
